Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
SSMI,2020-01-27,10762.62012,10780.91992,10639.75,10675.95996,10675.95996,70880100.0,11850.315555600002
SSMI,2020-01-28,10729.66016,10789.16992,10662.07031,10781.98047,10781.98047,61402100.0,11967.9983217
SSMI,2020-01-29,10795.45996,10880.44043,10772.62988,10859.87988,10859.87988,54346500.0,12054.4666668
SSMI,2020-01-30,10805.49023,10812.63965,10716.49023,10748.91992,10748.91992,65632500.0,11931.301111200002
SSMI,2020-01-31,10814.28027,10815.62012,10616.80957,10627.87988,10627.87988,70815000.0,11796.946666800002
SSMI,2020-02-03,10650.01953,10694.75977,10598.12012,10664.9502,10664.9502,51976700.0,11838.094722
SSMI,2020-02-04,10707.44043,10800.63965,10693.32031,10800.63965,10800.63965,59234000.0,11988.7100115
SSMI,2020-02-05,10789.71973,11006.71973,10781.57031,10994.15039,10994.15039,84395500.0,12203.506932900002
SSMI,2020-02-06,11040.16992,11061.17969,10979.82031,11012.36035,11012.36035,62980000.0,12223.719988500003
SSMI,2020-02-07,10995.65039,11015.61035,10958.4502,11001.53027,11001.53027,83740300.0,12211.698599700001
SSMI,2020-02-10,10968.13965,11039.78027,10963.51953,11039.78027,11039.78027,51327200.0,12254.1560997
SSMI,2020-02-11,11079.78027,11114.38965,11071.57031,11101.16992,11101.16992,57263500.0,12322.298611200002
SSMI,2020-02-12,11094.00977,11119.88965,11074.55957,11089.24023,11089.24023,59034500.0,12309.0566553
SSMI,2020-02-13,11071.38965,11092.34961,11008.50977,11092.34961,11092.34961,79169100.0,12312.5080671
SSMI,2020-02-14,11105.61035,11152.57031,11078.9502,11128.80957,11128.80957,54159800.0,12352.9786227
SSMI,2020-02-17,11156.24023,11180.98047,11136.36035,11168.4502,11168.4502,37288000.0,12396.979722
SSMI,2020-02-18,11094.87012,11178.65039,11094.08984,11146.28027,11146.28027,51959000.0,12372.3710997
SSMI,2020-02-19,11189.80957,11264.33008,11173.66016,11263.00977,11263.00977,58003500.0,12501.940844700002
SSMI,2020-02-20,11255.66016,11270.0,11154.53027,11154.53027,11154.53027,93014600.0,12381.528599700001
SSMI,2020-02-21,11108.26953,11172.44043,11057.53027,11110.78027,11110.78027,106251300.0,12332.966099700001
SSMI,2020-02-24,11086.0,11086.84961,10650.07031,10712.83984,10712.83984,126829400.0,11891.252222400002
SSMI,2020-02-25,10749.58984,10779.15039,10467.20996,10478.50977,10478.50977,102515000.0,11631.145844700002
SSMI,2020-02-26,10405.29981,10546.66992,10216.54981,10512.15039,10512.15039,114156000.0,11668.486932900001
SSMI,2020-02-27,10456.82031,10461.16992,10094.91992,10205.45996,10205.45996,144743200.0,11328.060555600001
SSMI,2020-02-28,10205.45996,10205.45996,9725.320313,9831.030273,9831.030273,183600400.0,10912.443603030002
SSMI,2020-03-02,9844.269531,10136.62012,9790.419922,9950.830078,9950.830078,155090700.0,11045.421386580001
SSMI,2020-03-03,9999.519531,10286.29004,9990.610352,10087.40039,10087.40039,139053100.0,11197.014432900001
SSMI,2020-03-04,10128.75977,10296.03027,10072.23047,10251.38965,10251.38965,103471100.0,11379.0425115
SSMI,2020-03-05,10303.75977,10321.41992,10045.09961,10143.57031,10143.57031,106754000.0,11259.3630441
SSMI,2020-03-06,10139.78027,10142.30957,9652.509766,9736.820313,9736.820313,142806600.0,10807.87054743
SSMI,2020-03-09,9736.820313,9736.820313,9059.110352,9196.599609,9196.599609,223193300.0,10208.225565990002
SSMI,2020-03-10,9247.639648,9576.040039,9150.540039,9195.929688,9195.929688,194117000.0,10207.48195368
SSMI,2020-03-11,9256.450195,9373.919922,9130.19043,9152.5,9152.5,146253700.0,10159.275000000001
SSMI,2020-03-12,9152.5,9152.5,8168.859863,8270.44043,8270.44043,265735200.0,9180.188877300001
SSMI,2020-03-13,8282.509766,9042.540039,8266.480469,8367.55957,8367.55957,231693100.0,9287.9911227
SSMI,2020-03-16,8360.089844,8391.209961,7650.22998,8227.080078,8227.080078,203959400.0,9132.058886580002
SSMI,2020-03-17,8227.080078,8627.480469,7953.529785,8493.040039,8493.040039,154196900.0,9427.27444329
SSMI,2020-03-18,8493.040039,8493.040039,8094.899902,8338.740234,8338.740234,211120400.0,9256.00165974
SSMI,2020-03-19,8361.089844,8782.240234,8327.860352,8782.240234,8782.240234,187655200.0,9748.286659740003
SSMI,2020-03-20,8782.150391,9174.580078,8623.860352,8623.860352,8623.860352,255263700.0,9572.48499072
SSMI,2020-03-23,8623.860352,8642.419922,8160.790039,8160.790039,8160.790039,150088900.0,9058.476943290001
SSMI,2020-03-24,8187.509766,8733.320313,8187.02002,8733.320313,8733.320313,140992000.0,9693.98554743
SSMI,2020-03-25,8772.019531,9136.830078,8664.44043,8989.160156,8989.160156,148182700.0,9977.96777316
SSMI,2020-03-26,8895.179688,9203.980469,8824.160156,9203.980469,9203.980469,125626100.0,10216.41832059
SSMI,2020-03-27,9174.950195,9192.969727,8868.049805,8996.370117,8996.370117,110296800.0,9985.97082987
SSMI,2020-03-30,9047.709961,9174.389648,8866.349609,9174.389648,9174.389648,94710900.0,10183.572509280002
SSMI,2020-03-31,9184.780273,9370.849609,9155.110352,9311.919922,9311.919922,107286200.0,10336.23111342
SSMI,2020-04-01,9311.919922,9311.919922,9036.730469,9168.980469,9168.980469,88874800.0,10177.56832059
SSMI,2020-04-02,9212.089844,9318.610352,9075.150391,9270.959961,9270.959961,83439000.0,10290.765556710001
SSMI,2020-04-03,9281.330078,9309.870117,9219.099609,9242.44043,9242.44043,70420600.0,10259.108877300001
SSMI,2020-04-06,9259.730469,9522.110352,9259.089844,9462.339844,9462.339844,81874800.0,10503.19722684
SSMI,2020-04-07,9470.480469,9695.839844,9450.75,9514.599609,9514.599609,98119700.0,10561.205565990002
SSMI,2020-04-08,9427.410156,9452.94043,9350.219727,9432.389648,9432.389648,70188800.0,10469.952509280001
SSMI,2020-04-09,9465.860352,9550.370117,9321.929688,9452.830078,9452.830078,96880600.0,10492.641386580002
SSMI,2020-04-14,9507.459961,9613.769531,9499.230469,9538.610352,9538.610352,78263800.0,10587.85749072
SSMI,2020-04-15,9529.679688,9568.099609,9309.94043,9320.200195,9320.200195,82825400.0,10345.42221645
SSMI,2020-04-16,9416.200195,9474.799805,9381.200195,9439.910156,9439.910156,89572200.0,10478.30027316
SSMI,2020-04-17,9455.160156,9663.030273,9453.660156,9612.830078,9612.830078,116140800.0,10670.241386580003
SSMI,2020-04-20,9669.320313,9785.269531,9583.669922,9785.269531,9785.269531,67183500.0,10861.64917941
SSMI,2020-04-21,9734.959961,9762.740234,9544.469727,9547.849609,9547.849609,73139400.0,10598.11306599
SSMI,2020-04-22,9620.889648,9650.580078,9566.540039,9630.55957,9630.55957,62898100.0,10689.9211227
SSMI,2020-04-23,9625.75,9701.599609,9529.990234,9625.480469,9625.480469,75278400.0,10684.28332059
SSMI,2020-04-24,9560.0,9679.69043,9552.349609,9625.650391,9625.650391,69740700.0,10684.47193401
SSMI,2020-04-27,9610.400391,9784.589844,9610.400391,9758.820313,9758.820313,77380000.0,10832.29054743
SSMI,2020-04-28,9787.389648,9948.839844,9780.950195,9889.459961,9889.459961,117984300.0,10977.30055671
SSMI,2020-04-29,9847.410156,9895.009766,9799.080078,9865.320313,9865.320313,106556400.0,10950.50554743
SSMI,2020-04-30,9850.870117,9877.299805,9629.400391,9629.400391,9629.400391,113042100.0,10688.63443401
SSMI,2020-05-04,9618.929688,9619.379883,9389.660156,9390.269531,9390.269531,104022600.0,10423.199179410001
SSMI,2020-05-05,9444.580078,9512.169922,9416.139648,9512.169922,9512.169922,79360900.0,10558.50861342
SSMI,2020-05-06,9506.280273,9597.330078,9480.099609,9571.700195,9571.700195,68767700.0,10624.58721645
SSMI,2020-05-07,9609.129883,9635.959961,9555.610352,9617.980469,9617.980469,65780900.0,10675.958320590002
SSMI,2020-05-08,9666.660156,9688.629883,9628.759766,9665.349609,9665.349609,43191400.0,10728.538065990002
SSMI,2020-05-11,9679.530273,9726.240234,9590.740234,9689.709961,9689.709961,55080300.0,10755.578056710001
SSMI,2020-05-12,9693.05957,9760.540039,9674.070313,9733.530273,9733.530273,54570300.0,10804.218603030002
SSMI,2020-05-13,9679.879883,9694.360352,9621.490234,9631.620117,9631.620117,78830600.0,10691.098329870001
SSMI,2020-05-14,9581.599609,9592.5,9393.469727,9448.139648,9448.139648,94220400.0,10487.435009280001
SSMI,2020-05-15,9526.44043,9576.570313,9474.139648,9483.099609,9483.099609,71676100.0,10526.240565990001
SSMI,2020-05-18,9536.719727,9740.769531,9533.799805,9740.769531,9740.769531,74284300.0,10812.254179410002
SSMI,2020-05-19,9741.209961,9785.179688,9703.610352,9764.230469,9764.230469,80453000.0,10838.295820590001
SSMI,2020-05-20,9731.900391,9790.849609,9716.75,9790.849609,9790.849609,60840300.0,10867.843065990002
SSMI,2020-05-22,9713.75,9729.290039,9604.370117,9688.990234,9688.990234,72600200.0,10754.779159740001
SSMI,2020-05-25,9743.129883,9832.349609,9711.75,9824.540039,9824.540039,42222900.0,10905.23944329
SSMI,2020-05-26,9879.05957,9884.330078,9790.25,9830.830078,9830.830078,81597300.0,10912.221386580002
SSMI,2020-05-27,9853.900391,9856.910156,9673.150391,9716.519531,9716.519531,115382400.0,10785.33667941
SSMI,2020-05-28,9776.929688,9966.049805,9769.450195,9926.030273,9926.030273,101197200.0,11017.893603030001
SSMI,2020-05-29,9918.5,9944.530273,9823.730469,9831.490234,9831.490234,135187200.0,10912.954159740002
SSMI,2020-06-02,9874.839844,9979.179688,9872.959961,9951.450195,9951.450195,93010000.0,11046.10971645
SSMI,2020-06-03,9962.219727,10183.84961,9954.089844,10183.76953,10183.76953,112950100.0,11303.984178300001
SSMI,2020-06-04,10152.58984,10203.91016,10024.01953,10075.67969,10075.67969,97600400.0,11184.004455900002
SSMI,2020-06-05,10082.55957,10190.37012,10061.83008,10190.37012,10190.37012,100087300.0,11311.310833200001
SSMI,2020-06-08,10114.01953,10188.29981,10082.04981,10152.76953,10152.76953,85224500.0,11269.574178300001
SSMI,2020-06-09,10153.38965,10206.63965,10112.42969,10184.82031,10184.82031,98868000.0,11305.1505441
SSMI,2020-06-10,10190.07031,10218.25977,10122.37988,10147.17969,10147.17969,83175100.0,11263.369455900001
SSMI,2020-06-11,10108.17969,10116.70996,9828.580078,9828.580078,9828.580078,101233600.0,10909.723886580003
SSMI,2020-06-12,9800.009766,9913.900391,9723.889648,9796.370117,9796.370117,74554900.0,10873.97082987
SSMI,2020-06-15,9762.950195,9874.610352,9633.200195,9842.55957,9842.55957,74227700.0,10925.241122700001
SSMI,2020-06-16,9873.450195,10098.5,9869.25,10034.29004,10034.29004,87519800.0,11138.0619444
SSMI,2020-06-17,10084.09961,10218.04981,10074.9502,10202.19043,10202.19043,66131700.0,11324.431377300001
SSMI,2020-06-18,10191.87988,10218.58984,10131.67969,10186.5,10186.5,72280400.0,11307.015000000001
SSMI,2020-06-19,10226.53027,10291.45996,10200.45996,10266.29004,10266.29004,157011600.0,11395.5819444
SSMI,2020-06-22,10196.01953,10272.94043,10144.86035,10151.12988,10151.12988,56464800.0,11267.754166800001
SSMI,2020-06-23,10205.71973,10265.82031,10180.80957,10246.55957,10246.55957,67986900.0,11373.6811227
SSMI,2020-06-24,10187.78027,10216.51953,10021.99023,10021.99023,10021.99023,75172800.0,11124.4091553
SSMI,2020-06-25,9976.0,10089.83008,9925.959961,10089.83008,10089.83008,68197000.0,11199.7113888
SSMI,2020-06-26,10163.91016,10172.15039,10018.2002,10041.91016,10041.91016,68579300.0,11146.5202776
SSMI,2020-06-29,10021.88965,10080.84961,10004.25977,10060.45996,10060.45996,54857000.0,11167.110555600002
SSMI,2020-06-30,10070.95996,10077.23047,10000.82031,10045.29981,10045.29981,53420200.0,11150.282789100002
SSMI,2020-07-01,10027.4502,10142.21973,9991.490234,10089.66992,10089.66992,62466500.0,11199.5336112
SSMI,2020-07-02,10157.83008,10187.55957,10113.03027,10187.55957,10187.55957,66545900.0,11308.1911227
SSMI,2020-07-03,10204.49023,10210.15039,10110.25,10125.83984,10125.83984,33570300.0,11239.682222400003
SSMI,2020-07-06,10248.87988,10268.19043,10197.37988,10253.37988,10253.37988,50513400.0,11381.2516668
SSMI,2020-07-07,10213.54004,10228.86035,10157.51953,10207.95996,10207.95996,46365500.0,11330.8355556
SSMI,2020-07-08,10150.62012,10224.07031,10145.38965,10178.41016,10178.41016,50649200.0,11298.0352776
SSMI,2020-07-09,10219.15039,10265.83008,10117.65039,10143.37988,10143.37988,50169700.0,11259.151666800002
SSMI,2020-07-10,10114.91992,10242.37988,10113.49023,10229.96973,10229.96973,47714100.0,11355.2664003
SSMI,2020-07-13,10298.82031,10304.04004,10220.33008,10300.95996,10300.95996,50905300.0,11434.065555600002
SSMI,2020-07-14,10204.87988,10259.5,10117.63965,10259.5,10259.5,64966000.0,11388.045000000002
SSMI,2020-07-15,10358.83008,10501.33984,10330.41992,10460.00977,10460.00977,62956800.0,11610.610844700002
SSMI,2020-07-16,10402.24023,10433.42969,10356.7002,10433.42969,10433.42969,50418800.0,11581.106955900003
SSMI,2020-07-17,10428.90039,10430.88965,10370.71973,10410.51953,10410.51953,45170400.0,11555.6766783
SSMI,2020-07-20,10388.16016,10491.08984,10341.51953,10470.91992,10470.91992,45227100.0,11622.7211112
SSMI,2020-07-21,10495.2002,10535.33008,10421.83008,10444.04981,10444.04981,68407500.0,11592.8952891
SSMI,2020-07-22,10406.20996,10447.99023,10375.98047,10439.04004,10439.04004,60036500.0,11587.334444400001
SSMI,2020-07-23,10456.66016,10477.48047,10367.63965,10383.37988,10383.37988,58846800.0,11525.551666800002
SSMI,2020-07-24,10271.37988,10273.28027,10181.29981,10214.20996,10214.20996,50387400.0,11337.7730556
SSMI,2020-07-27,10174.71973,10297.23047,10174.28027,10272.33984,10272.33984,46193800.0,11402.297222400002
SSMI,2020-07-28,10292.21973,10320.2002,10222.88965,10277.2002,10277.2002,55779300.0,11407.692222
SSMI,2020-07-29,10276.94043,10295.51953,10242.40039,10272.80957,10272.80957,54817100.0,11402.8186227
SSMI,2020-07-30,10267.61035,10274.04004,10007.84961,10095.33984,10095.33984,73533200.0,11205.827222400001
SSMI,2020-07-31,10127.03027,10199.62012,9984.990234,10005.90039,10005.90039,70667400.0,11106.549432900001
SSMI,2020-08-03,10013.36035,10279.79981,9999.549805,10229.66992,10229.66992,57347300.0,11354.933611200002
SSMI,2020-08-04,10244.98047,10256.91992,10107.29004,10162.04004,10162.04004,52029900.0,11279.8644444
SSMI,2020-08-05,10199.30957,10220.86035,10097.87012,10097.96973,10097.96973,37789700.0,11208.746400300002
SSMI,2020-08-06,10084.95996,10149.90039,10015.45996,10067.12988,10067.12988,47558100.0,11174.514166800001
SSMI,2020-08-07,10061.7002,10126.92969,10039.05957,10068.03027,10068.03027,37232200.0,11175.5135997
SSMI,2020-08-10,10080.48047,10144.11035,10061.19043,10090.91016,10090.91016,40074900.0,11200.9102776
SSMI,2020-08-11,10133.29004,10213.46973,10109.09961,10153.24023,10153.24023,51399800.0,11270.0966553
SSMI,2020-08-12,10142.62012,10290.87012,10134.73047,10278.66016,10278.66016,49916100.0,11409.3127776
SSMI,2020-08-13,10280.62988,10303.01953,10243.26953,10260.11035,10260.11035,41958000.0,11388.722488500001
SSMI,2020-08-14,10225.92969,10235.4502,10095.21973,10163.59961,10163.59961,37951200.0,11281.595567100001
SSMI,2020-08-17,10174.91992,10228.08008,10120.41016,10228.05957,10228.05957,32356400.0,11353.1461227
SSMI,2020-08-18,10189.63965,10257.94043,10142.45996,10168.40039,10168.40039,43962300.0,11286.924432900001
SSMI,2020-08-19,10153.29981,10310.00977,10139.30957,10310.00977,10310.00977,41386300.0,11444.110844700002
SSMI,2020-08-20,10233.55957,10276.58984,10209.2002,10229.91992,10229.91992,40438100.0,11355.211111200002
SSMI,2020-08-21,10266.37012,10286.21973,10169.66016,10218.2002,10218.2002,41312900.0,11342.202222
SSMI,2020-08-24,10313.66016,10356.75,10280.94043,10308.38965,10308.38965,42550700.0,11442.3125115
SSMI,2020-08-25,10330.09961,10346.73047,10231.25,10231.25,10231.25,43448300.0,11356.687500000002
SSMI,2020-08-26,10205.17969,10321.32031,10202.12988,10309.65039,10309.65039,33630900.0,11443.711932900002
SSMI,2020-08-27,10312.92969,10331.42969,10240.45996,10240.45996,10240.45996,39229000.0,11366.910555600001
SSMI,2020-08-28,10233.48047,10254.40039,10147.15039,10164.49023,10164.49023,41039300.0,11282.584155300001
SSMI,2020-08-31,10196.20996,10245.01953,10132.80957,10135.55957,10135.55957,50992800.0,11250.4711227
SSMI,2020-09-01,10228.96973,10283.11035,10154.37988,10188.84961,10188.84961,53980700.0,11309.6230671
SSMI,2020-09-02,10262.25977,10415.62012,10254.59961,10384.83984,10384.83984,61804500.0,11527.172222400002
SSMI,2020-09-03,10452.09961,10511.12988,10195.83984,10220.63965,10220.63965,73835100.0,11344.9100115
SSMI,2020-09-04,10146.49023,10309.54981,10091.98047,10153.08984,10153.08984,62403800.0,11269.929722400002
SSMI,2020-09-07,10211.9502,10341.87012,10204.41992,10297.79981,10297.79981,39089800.0,11430.557789100001
SSMI,2020-09-08,10320.83984,10342.45996,10150.44043,10250.44043,10250.44043,57638000.0,11377.988877300002
SSMI,2020-09-09,10290.04981,10430.63965,10274.34961,10406.57031,10406.57031,54823400.0,11551.2930441
SSMI,2020-09-10,10394.80957,10425.79981,10333.53027,10387.44043,10387.44043,50728700.0,11530.058877300002
SSMI,2020-09-11,10358.61035,10474.33008,10356.28027,10439.51953,10439.51953,48064900.0,11587.8666783
SSMI,2020-09-14,10482.38965,10494.86035,10405.95996,10457.42969,10457.42969,67073800.0,11607.746955900002
SSMI,2020-09-15,10476.91992,10562.01953,10452.91016,10520.0,10520.0,56924900.0,11677.2
SSMI,2020-09-16,10519.74023,10580.37988,10519.03027,10552.04004,10552.04004,60283500.0,11712.764444400002
SSMI,2020-09-17,10441.94043,10544.34961,10438.61035,10519.33008,10519.33008,57363200.0,11676.456388800001
SSMI,2020-09-18,10532.25977,10591.66016,10508.30957,10539.16992,10539.16992,143369900.0,11698.478611200002
SSMI,2020-09-21,10470.29981,10495.49023,10276.5,10325.44043,10325.44043,80012800.0,11461.238877300002
SSMI,2020-09-22,10364.15039,10403.54981,10318.32031,10355.57031,10355.57031,57844100.0,11494.6830441
SSMI,2020-09-23,10368.65039,10439.74023,10327.54004,10330.05957,10330.05957,52697100.0,11466.366122700001
SSMI,2020-09-24,10237.45996,10269.12988,10156.04981,10211.53027,10211.53027,61950200.0,11334.7985997
SSMI,2020-09-25,10226.80957,10249.07031,10118.08008,10216.28027,10216.28027,64002500.0,11340.0710997
SSMI,2020-09-28,10336.5,10359.63965,10261.42969,10308.66992,10308.66992,56841800.0,11442.6236112
SSMI,2020-09-29,10266.48047,10284.92969,10216.41992,10229.29981,10229.29981,42698300.0,11354.522789100001
SSMI,2020-09-30,10183.26953,10266.96973,10169.78027,10187.0,10187.0,56143300.0,11307.570000000002
SSMI,2020-10-01,10256.9502,10312.37012,10209.99023,10238.12012,10238.12012,45560200.0,11364.3133332
SSMI,2020-10-02,10143.63965,10252.40039,10130.79004,10252.40039,10252.40039,41456300.0,11380.164432900001
SSMI,2020-10-05,10329.66016,10345.33008,10273.36035,10303.05957,10303.05957,44896300.0,11436.3961227
SSMI,2020-10-06,10292.66992,10295.05957,10197.46973,10233.16016,10233.16016,49718300.0,11358.807777600001
SSMI,2020-10-07,10227.25977,10268.25,10158.19043,10187.87988,10187.87988,44272300.0,11308.5466668
SSMI,2020-10-08,10229.91992,10307.88965,10195.62012,10270.24023,10270.24023,53936700.0,11399.9666553
SSMI,2020-10-09,10288.53027,10331.2002,10276.91016,10320.03027,10320.03027,42461700.0,11455.233599700001
SSMI,2020-10-12,10323.75977,10390.40039,10312.37988,10364.09961,10364.09961,42308100.0,11504.1505671
SSMI,2020-10-13,10371.20996,10407.00977,10316.62012,10336.36035,10336.36035,49894500.0,11473.359988500002
SSMI,2020-10-14,10360.76953,10386.03027,10275.13965,10292.66016,10292.66016,43403900.0,11424.852777600001
SSMI,2020-10-15,10173.78027,10173.78027,10032.46973,10067.95996,10067.95996,59476300.0,11175.435555600001
SSMI,2020-10-16,10116.86035,10251.58008,10111.25,10207.12988,10207.12988,56280300.0,11329.914166800001
SSMI,2020-10-19,10263.16992,10291.28027,10183.41992,10184.36035,10184.36035,54076200.0,11304.639988500003
SSMI,2020-10-20,10169.87988,10204.98047,10122.51953,10146.23047,10146.23047,75468300.0,11262.315821700002
SSMI,2020-10-21,10147.41992,10159.7002,9989.75,9989.75,9989.75,68040700.0,11088.622500000001
SSMI,2020-10-22,9943.730469,9999.049805,9890.110352,9999.049805,9999.049805,56533300.0,11098.945283550001
SSMI,2020-10-23,9978.5,10061.4502,9971.370117,10023.90039,10023.90039,63848800.0,11126.529432900003
SSMI,2020-10-26,9956.349609,10029.96973,9946.929688,9985.620117,9985.620117,55498900.0,11084.038329870002
SSMI,2020-10-27,9978.509766,10000.55957,9861.839844,9887.490234,9887.490234,62059800.0,10975.114159740002
SSMI,2020-10-28,9803.240234,9803.410156,9563.080078,9618.650391,9618.650391,84886400.0,10676.70193401
SSMI,2020-10-29,9660.419922,9670.650391,9496.219727,9556.139648,9556.139648,82863100.0,10607.31500928
SSMI,2020-10-30,9504.05957,9587.150391,9494.519531,9587.150391,9587.150391,76409800.0,10641.73693401
SSMI,2020-11-02,9595.660156,9802.570313,9556.929688,9791.679688,9791.679688,63103500.0,10868.764453680002
SSMI,2020-11-03,9821.129883,10003.82031,9817.230469,10003.82031,10003.82031,77857500.0,11104.2405441
SSMI,2020-11-04,9996.549805,10301.26953,9982.259766,10286.79004,10286.79004,80496900.0,11418.3369444
SSMI,2020-11-05,10333.61035,10381.01953,10268.91016,10306.34961,10306.34961,66638300.0,11440.0480671
SSMI,2020-11-06,10263.30957,10350.37988,10221.65039,10322.57031,10322.57031,58135700.0,11458.0530441
SSMI,2020-11-09,10405.96973,10644.21973,10350.04981,10417.99023,10417.99023,117789800.0,11563.969155300001
SSMI,2020-11-10,10389.83984,10422.66992,10310.41992,10360.69043,10360.69043,119435300.0,11500.3663773
SSMI,2020-11-11,10369.42969,10558.62988,10367.21973,10532.26953,10532.26953,67520600.0,11690.8191783
SSMI,2020-11-12,10473.44043,10561.34961,10459.41016,10496.2002,10496.2002,59545100.0,11650.782222
SSMI,2020-11-13,10494.4502,10513.90039,10464.09961,10492.61035,10492.61035,53386000.0,11646.797488500002
SSMI,2020-11-16,10482.55957,10590.73047,10460.69043,10586.74023,10586.74023,85383100.0,11751.281655300001
SSMI,2020-11-17,10582.2002,10628.41016,10540.71973,10565.12012,10565.12012,72691100.0,11727.283333200001
SSMI,2020-11-18,10532.58008,10619.25977,10501.41016,10563.88965,10563.88965,58946700.0,11725.9175115
SSMI,2020-11-19,10475.42969,10517.08008,10468.41016,10490.76953,10490.76953,64913500.0,11644.7541783
SSMI,2020-11-20,10484.83984,10528.33008,10450.61035,10495.65039,10495.65039,68354200.0,11650.171932900003
SSMI,2020-11-23,10529.88965,10553.32031,10453.91016,10464.40039,10464.40039,64019800.0,11615.484432900003
SSMI,2020-11-24,10509.75977,10514.95996,10435.01953,10491.58984,10491.58984,77387500.0,11645.6647224
SSMI,2020-11-25,10500.11035,10543.25977,10481.98047,10488.26953,10488.26953,80364600.0,11641.9791783
SSMI,2020-11-26,10511.51953,10524.82031,10494.69043,10497.79004,10497.79004,41709200.0,11652.546944400001
SSMI,2020-11-27,10496.29981,10505.79004,10452.13965,10501.17969,10501.17969,49216200.0,11656.309455900002
SSMI,2020-11-30,10471.42969,10551.16016,10452.50977,10476.42969,10476.42969,89565800.0,11628.836955900002
SSMI,2020-12-01,10473.33008,10495.17969,10421.09961,10449.20996,10449.20996,65052200.0,11598.623055600001
SSMI,2020-12-02,10423.41016,10476.34961,10403.54004,10435.36035,10435.36035,67861900.0,11583.249988500002
SSMI,2020-12-03,10429.87988,10452.83008,10325.53027,10342.62988,10342.62988,63801500.0,11480.319166800002
SSMI,2020-12-04,10369.08984,10392.17969,10338.91016,10364.5,10364.5,108992400.0,11504.595000000001
SSMI,2020-12-07,10375.01953,10422.95996,10337.41992,10375.37988,10375.37988,49305400.0,11516.6716668
SSMI,2020-12-08,10387.44043,10407.62012,10265.30957,10394.09961,10394.09961,48951200.0,11537.4505671
SSMI,2020-12-09,10412.83984,10469.15039,10378.51953,10430.01953,10430.01953,43138700.0,11577.3216783
SSMI,2020-12-10,10462.50977,10485.4502,10375.9502,10395.95996,10395.95996,66197100.0,11539.5155556
SSMI,2020-12-11,10379.88965,10423.66992,10291.98047,10391.75977,10391.75977,51078000.0,11534.8533447
SSMI,2020-12-14,10425.09961,10459.76953,10351.75977,10373.03027,10373.03027,49927600.0,11514.0635997
SSMI,2020-12-15,10359.80957,10391.24023,10319.41992,10341.17969,10341.17969,61571900.0,11478.709455900002
SSMI,2020-12-16,10381.51953,10456.78027,10355.13965,10456.78027,10456.78027,78707400.0,11607.0260997
SSMI,2020-12-17,10486.03027,10569.7002,10478.5,10540.36035,10540.36035,62311700.0,11699.799988500003
SSMI,2020-12-18,10543.54981,10594.65039,10518.7002,10523.86035,10523.86035,105808900.0,11681.484988500002
SSMI,2020-12-21,10433.98047,10449.32031,10237.94043,10305.51953,10305.51953,63535700.0,11439.126678300001
SSMI,2020-12-22,10331.98047,10413.95996,10329.99023,10403.37012,10403.37012,37689600.0,11547.740833200001
SSMI,2020-12-23,10402.88965,10439.94043,10376.78027,10411.91992,10411.91992,37571400.0,11557.2311112
SSMI,2020-12-28,10495.12988,10611.33984,10495.12988,10603.49023,10603.49023,30110000.0,11769.8741553
SSMI,2020-12-29,10618.70996,10683.83984,10599.80957,10682.04004,10682.04004,34004000.0,11857.0644444
SSMI,2020-12-30,10701.23047,10749.67969,10685.94043,10703.50977,10703.50977,35196000.0,11880.895844700002
SSMI,2021-01-05,10718.65039,10793.59961,10671.28027,10694.08984,10694.08984,55150900.0,11870.439722400002
SSMI,2021-01-06,10674.87012,10759.2002,10620.74023,10747.08008,10747.08008,79431400.0,11929.258888800001
SSMI,2021-01-07,10743.5,10826.87012,10686.74023,10778.66992,10778.66992,77904600.0,11964.323611200001
SSMI,2021-01-08,10828.53027,10838.86035,10777.41016,10797.99023,10797.99023,66305000.0,11985.7691553
SSMI,2021-01-11,10807.08984,10883.23047,10750.54004,10870.41992,10870.41992,50282000.0,12066.166111200002
SSMI,2021-01-12,10883.19043,10896.36035,10829.09961,10875.25,10875.25,56736900.0,12071.527500000002
SSMI,2021-01-13,10874.29004,10907.08984,10846.87988,10846.87988,10846.87988,47459000.0,12040.036666800002
SSMI,2021-01-14,10847.23047,10891.87012,10809.08008,10850.80957,10850.80957,45420600.0,12044.3986227
SSMI,2021-01-15,10830.15039,10901.2002,10825.23047,10877.05957,10877.05957,78560900.0,12073.536122700001
SSMI,2021-01-18,10864.99023,10900.94043,10850.57031,10888.54004,10888.54004,33619400.0,12086.279444400001
SSMI,2021-01-19,10927.17969,10944.87988,10869.42969,10876.98047,10876.98047,48243600.0,12073.448321700002
SSMI,2021-01-20,10888.79004,10993.54004,10872.79981,10945.45996,10945.45996,43803000.0,12149.4605556
SSMI,2021-01-21,10997.84961,11004.44043,10908.70996,10913.11035,10913.11035,41193000.0,12113.552488500001
SSMI,2021-01-25,10980.33984,11014.28027,10918.55957,10925.7002,10925.7002,55639400.0,12127.527222
SSMI,2021-01-26,10933.87988,11013.80957,10919.91016,10964.04981,10964.04981,70503700.0,12170.095289100002
SSMI,2021-01-27,10921.59961,11000.04981,10832.08984,10904.24023,10904.24023,77861500.0,12103.7066553
